개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3150000,3150000-202-2009-00002,20090930,,1,영업/정상,1,영업,,,,,226929974,"1,009.69",157910,서울특별시 강서구 화곡동 914-3번지 일성스카이빌 지층101호 ,"서울특별시 강서구 강서로5나길 50 (화곡동,일성스카이빌 지층101호)",7777,토성사우나,2016-06-10 9:59,I,59:59.0,공동탕업+찜질시설서비스영업,186264.9392,447406.1245,공동탕업+찜질시설서비스영업,1,1,0,0,1,1,0,0,0,N,0,,,,자가,0,,,0,0,N
3150000,3150000-202-2016-00001,20160107,,1,영업/정상,1,영업,,,,,226086000,"1,370.52",157010,"서울특별시 강서구 화곡동 1165-1 지하1층 101,102호 ","서울특별시 강서구 강서로 242, 지하1층 101,102호 (화곡동, 상가동)",7694,우장산불가마사우나,2021-03-16 14:02,U,40:00.0,공동탕업+찜질시설서비스영업,185509.1655,449450.0697,공동탕업+찜질시설서비스영업,5,4,0,0,1,0,0,0,9,Y,0,,,,자가,0,0,0,0,0,N
3150000,3150000-202-2001-00003,20011221,,1,영업/정상,1,영업,,,,,226025684,407.04,157904,서울특별시 강서구 화곡동 872-24번지 ,서울특별시 강서구 곰달래로31길 16 (화곡동),7750,신정탕,2014-12-02 9:54,I,59:59.0,공동탕업,186805.8048,447718.4952,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1999-00020,19990308,,1,영업/정상,1,영업,,,,,226955752,695.55,157918,서울특별시 강서구 화곡동 1023번지 ,서울특별시 강서구 화곡로21길 78 (화곡동),7706,대원,2014-08-22 15:13,I,59:59.0,공동탕업,185478.1091,449151.7148,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-2002-00005,20020812,,1,영업/정상,1,영업,,,,,02  36642977,468.06,157861,서울특별시 강서구 염창동 248-7번지 염창하이츠 B/D 지하1층 ,"서울특별시 강서구 양천로 677 (염창동,염창하이츠 B/D 지하1층)",7542,하나로여성사우나,2017-10-17 16:33,I,59:59.0,공동탕업+찜질시설서비스영업,188612.8426,449897.3664,공동탕업+찜질시설서비스영업,7,3,,,1,1,,,,N,,,,,,,,,,,N
3150000,3150000-202-2000-00028,20001212,,1,영업/정상,1,영업,,,,,236613252,"1,980.00",157040,"서울특별시 강서구 염창동 258-1 ,4 ","서울특별시 강서구 양천로 731 (염창동,,4)",7539,인공폭포 목욕장,2020-12-03 14:26,U,40:00.0,공동탕업+찜질시설서비스영업,189098.8068,449777.6596,공동탕업+찜질시설서비스영업,,,,,,,,,2,Y,,,,,,,,,,,N
3150000,3150000-202-2004-00003,20040720,,1,영업/정상,1,영업,,,,,236632114,"2,237.50",157849,서울특별시 강서구 방화동 487-12번지 ,서울특별시 강서구 양천로 49 (방화동),7516,개화산랜드,2015-11-12 13:34,I,59:59.0,공동탕업+찜질시설서비스영업,183090.8055,452349.671,공동탕업+찜질시설서비스영업,5,3,,,1,2,,,2,N,,,,,임대,,,,,,N
3200000,3200000-202-1972-00448,19721016,,3,폐업,2,폐업,19960906,,,,02 8855895,137.91,151843,서울특별시 관악구 봉천동 925-5번지 ,,,금풍,2001-09-29 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-2019-00001,20190619,,1,영업/정상,1,영업,,,,,226079696,119.7,157915,"서울특별시 강서구 화곡동 982-17번지 크라운뷰, 크라운타워 1503호","서울특별시 강서구 화곡로 274, 크라운뷰, 크라운타워 15층 1503호 (화곡동)",7663,엠에이치(MH),2019-06-19 11:35,I,21:17.0,목욕장업 기타,186456.1877,449645.4519,목욕장업 기타,0,0,15,,,,0,0,2,Y,0,,,,임대,0,0,0,0,0,N
3150000,3150000-202-2019-00002,20191023,,1,영업/정상,1,영업,,,,,220640050,261.02,157846,서울특별시 강서구 방화동 249-80 씨티하우스 1~2층 ,"서울특별시 강서구 방화대로37길 56, 씨티하우스 1~2층 (방화동)",7604,유정사우나,2020-11-24 13:30,U,40:00.0,공동탕업,183434.2146,451983.9944,공동탕업,0,0,1,2,,,0,0,1,Y,0,,,,자가,0,0,0,0,0,N
3150000,3150000-202-2020-00001,20200218,,1,영업/정상,1,영업,,,,,02  26949002,"1,685.33",157925,서울특별시 강서구 화곡동 1071-19번지 강서뉴타워 지하 1층 ,"서울특별시 강서구 화곡로18길 24, 지하 1층 (화곡동, 강서뉴타워)",7718,수금대중목욕탕,2020-02-18 14:23,I,23:23.0,공동탕업+찜질시설서비스영업,185384.3227,448552.1247,공동탕업+찜질시설서비스영업,0,0,,,1,1,0,0,9,N,0,,,,임대,0,0,0,0,0,N
3150000,3150000-202-2004-00004,2004-11-12,,1,영업/정상,1,영업,,,,,226011962,1982.87,157-910,서울특별시 강서구 화곡동 919-1 외2,"서울특별시 강서구 곰달래로 96 (화곡동,외2)",7776,곰달래 스파 사우나,2023-07-31 14:05,U,02:00.0,공동탕업+찜질시설서비스영업,186135.6374,447558.3739,,,,,,,,,,,,,,,,,,,,,,
3150000,3150000-202-1999-00018,19990630,,1,영업/정상,1,영업,,,,,226425155,450.18,157894,서울특별시 강서구 화곡동 464-8,서울특별시 강서구 곰달래로49길 86 (화곡동),7737,궁전,2022-11-08 10:38,U,00:00.0,공동탕업,187204.7031,448110.6305,,,,,,,,,,,,,,,,,,,,,,
3150000,3150000-202-2020-00004,20200907,,1,영업/정상,1,영업,,,,,,"1,767.79",157040,"서울특별시 강서구 염창동 310 아네스트염창 지하 3동 101,201호","서울특별시 강서구 공항대로 593, 3동 지하층 101,101-1,201호 (염창동, 아네스트염창)",7559,무한사우나,2020-09-17 17:07,U,40:00.0,공동탕업+찜질시설서비스영업,,,공동탕업+찜질시설서비스영업,0,0,,,1,2,0,0,2,N,0,,,,,0,0,0,0,0,N
3150000,3150000-202-2017-00001,20170106,,3,폐업,2,폐업,20221109,,,,226613500,6.5,157851,서울특별시 강서구 방화동 580-120,서울특별시 강서구 방화동로 93 (방화동),7607,K휘트니스,2022-11-09 13:08,U,01:00.0,한증막업,183383.8762,451847.6457,,,,,,,,,,,,,,,,,,,,,,
3150000,3150000-202-2004-00002,2004-07-07,,1,영업/정상,1,영업,,,,,236650411,1537,157-930,서울특별시 강서구 등촌동 684-3,"서울특별시 강서구 강서로 462, 지하1층 (등촌동)",7573,대룡VIP사우나한증막,2023-06-14 11:39,U,06:00.0,공동탕업+찜질시설서비스영업,185920.2085,451605.3944,,,,,,,,,,,,,,,,,,,,,,
3150000,3150000-202-1994-00004,19941227,,1,영업/정상,1,영업,,,,,226968694,410.92,157913,서울특별시 강서구 화곡동 958-12 ,서울특별시 강서구 까치산로 134 (화곡동),7662,장미,2022-01-03 16:29,U,40:00.0,공동탕업,186800.1939,449680.2728,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,0,0,0,0,N
3150000,3150000-202-1990-00004,19900705,,1,영업/정상,1,영업,,,,,226994330,557.28,157915,서울특별시 강서구 화곡동 980-9번지 .10 ,"서울특별시 강서구 화곡로44나길 65 (화곡동,.10)",7663,정수,2014-12-02 9:48,I,59:59.0,공동탕업,186729.4838,449731.5673,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-2000-00039,20001222,,1,영업/정상,1,영업,,,,,226664336,692.16,157818,서울특별시 강서구 공항동 651-9 ,서울특별시 강서구 송정로4길 51 (공항동),7624,공항사우나,2020-10-26 10:53,U,40:00.0,공동탕업,183484.822,450713.9633,공동탕업,4,1,3,3,1,1,,,2,Y,,,,,,,,,,,N
3150000,3150000-202-1992-00029,19920925,,3,폐업,2,폐업,20040527,,,,226043610,258.56,157872,서울특별시 강서구 화곡동 102-13번지 .363 ,,,용천탕,2004-03-17 0:00,I,59:59.0,공동탕업,186370.3823,448692.6581,공동탕업,2,1,1,1,,,,,2,Y,,,,,,,,,,,N
3150000,3150000-202-1997-00005,19971107,,3,폐업,2,폐업,20010625,,,,226670008,751.71,157857,서울특별시 강서구 방화동 829-4번지 ,,,금강,2002-12-05 0:00,I,59:59.0,공동탕업,183366.1012,452817.4695,공동탕업,0,0,0,,0,,0,0,2,Y,0,,,,,,,,,,N
3150000,3150000-202-2011-00003,20110428,,3,폐업,2,폐업,20141101,,,,02  36612266,553.79,157862,서울특별시 강서구 염창동 259-2번지 지하2층 ,"서울특별시 강서구 양천로 743 (염창동,지하2층)",7539,나이아가라,2011-05-03 15:00,I,59:59.0,공동탕업,189200.1477,449654.951,공동탕업,12,4,,,2,,0,0,1,Y,0,,,,임대,0,,,0,0,N
3150000,3150000-202-2005-00003,20051207,,3,폐업,2,폐업,20150430,,,,236637113,632.69,157930,서울특별시 강서구 등촌동 662-4번지 ,서울특별시 강서구 화곡로63길 83 (등촌동),7590,녹주맥반석찜질방,2014-08-22 12:08,I,59:59.0,찜질시설서비스영업,186534.87,450687.94,찜질시설서비스영업,3,1,3,3,1,1,,,2,Y,,,,,,,,,,,N
3150000,3150000-202-2020-00003,20200624,,3,폐업,2,폐업,20201015,,,,,145.92,157853,서울특별시 강서구 방화동 614-120 옥수탕 ,"서울특별시 강서구 개화동로25길 73, 옥수탕 1층 (방화동)",7621,옥수탕,2020-10-15 17:09,U,40:00.0,공동탕업,183131.0288,451431.6018,공동탕업,3,1,1,1,,,0,0,0,N,0,,,,자가,0,0,0,0,0,N
3150000,3150000-202-1997-00004,19971216,,3,폐업,2,폐업,20020423,,,,02 6646539,615.94,157846,서울특별시 강서구 방화동 180-7번지 ,,,정곡,2002-12-05 0:00,I,59:59.0,공동탕업,183846.1027,452293.4555,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1996-00003,19960321,,3,폐업,2,폐업,20200903,,,,236624545,862.55,157807,서울특별시 강서구 가양동 1480-8 주영빌딩 ,"서울특별시 강서구 양천로 461 (가양동,주영빌딩)",7526,주영대중사우나,2020-09-03 9:03,U,40:00.0,공동탕업,186875.9942,451205.8351,공동탕업,,,,,,,,,2,Y,,,,,,,,,,,N
3150000,3150000-202-1999-00021,19990603,,3,폐업,2,폐업,20110330,,,,02 6685141,523.86,157810,서울특별시 강서구 가양동 1486번지 ,,,알파대중,2004-11-26 0:00,I,59:59.0,공동탕업,187710.4716,451087.6877,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1999-00022,19990918,,3,폐업,2,폐업,20060814,,,,236630600,"1,228.10",157838,서울특별시 강서구 등촌동 628-13번지 ,,,현대사우나,2004-11-26 0:00,I,59:59.0,공동탕업,187239.1822,450877.7984,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1995-00003,19950712,,3,폐업,2,폐업,20010321,,,,02 6611853,539.6,157847,서울특별시 강서구 방화동 569-12번지 ,,,태현,2002-12-05 0:00,I,59:59.0,공동탕업,183306.7516,452339.8932,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1990-00002,19900108,,3,폐업,2,폐업,20010401,,,,236640220,162.93,157861,서울특별시 강서구 염창동 244-35번지 ,,,호수,2002-11-11 0:00,I,59:59.0,공동탕업,188474.2134,450106.7216,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1981-00001,19811029,,3,폐업,2,폐업,20011203,,,,02 6667625,234.3,157829,서울특별시 강서구 내발산동 689-9번지 ,,,덕천,2002-12-05 0:00,I,59:59.0,공동탕업,184998.6914,450038.6064,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1992-00028,19920627,,3,폐업,2,폐업,20070125,,,,226669154,195.7,157811,서울특별시 강서구 공항동 21-10번지 ,,,청수,2004-11-26 0:00,I,59:59.0,공동탕업,183400.4803,451191.6173,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1993-00004,19930616,,3,폐업,2,폐업,20110920,,,,02 6614429,173.88,157852,서울특별시 강서구 방화동 607-211번지 ,,,삼성,2004-11-26 0:00,I,59:59.0,공동탕업,183394.5433,451619.6052,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1982-00001,19820930,,3,폐업,2,폐업,20020802,,,,,236.61,157861,서울특별시 강서구 염창동 250-15번지 ,,,부일,2002-08-19 0:00,I,59:59.0,공동탕업,188766.4383,449788.7606,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-2000-00030,20000908,,3,폐업,2,폐업,20200601,,,,226633127,145.92,157853,서울특별시 강서구 방화동 614-120번지 옥수탕 (지상 1층) ,"서울특별시 강서구 개화동로25길 73, 옥수탕 지상 1층 (방화동)",7621,옥수,2020-06-01 13:53,U,40:00.0,공동탕업,183131.0288,451431.6018,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3150000,3150000-202-1983-00021,19830203,,3,폐업,2,폐업,20011226,,,,236619028,233.01,157280,서울특별시 강서구 내발산동 676-26번지 ,,,버들,2002-06-14 0:00,I,59:59.0,공동탕업,185689.239,450044.8926,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1994-00002,19940326,,3,폐업,2,폐업,20070924,,,,226050020,432.06,157879,서울특별시 강서구 화곡동 330-25번지 ,,,장수,2004-11-26 0:00,I,59:59.0,공동탕업,186467.6798,448244.3501,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1986-00025,19861212,,3,폐업,2,폐업,20040331,,,,226655272,172.2,157835,서울특별시 강서구 내발산동 716-9번지 ,,,발산,2004-02-06 0:00,I,59:59.0,공동탕업,185287.4109,449765.1261,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1988-00021,19880307,,3,폐업,2,폐업,20020903,,,,02 6646305,148.6,157818,서울특별시 강서구 공항동 667-7번지 1.2층 ,,,공항,2002-11-11 0:00,I,59:59.0,공동탕업,183450.3403,450556.9884,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1993-00005,19930604,,3,폐업,2,폐업,20040722,,,,02 6972037,302.92,157884,서울특별시 강서구 화곡동 362-14번지 ,,,청수,2004-02-06 0:00,I,59:59.0,공동탕업,185832.3096,447942.7322,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1989-00020,19890824,,3,폐업,2,폐업,20060302,,,,226657701,966.89,157853,서울특별시 강서구 방화동 620-214번지 ,,,공항,2004-11-26 0:00,I,59:59.0,공동탕업,182895.6685,451176.8579,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1990-00005,19900610,,3,폐업,2,폐업,20070914,,,,226626736,270.22,157831,서울특별시 강서구 내발산동 696번지 ,,,수정,2004-11-26 0:00,I,59:59.0,공동탕업,185139.6551,449946.7617,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1990-00006,19901219,,3,폐업,2,폐업,20020318,,,,02 6659767,264.98,157833,서울특별시 강서구 내발산동 708-12번지 ,,,신라,2002-06-14 0:00,I,59:59.0,공동탕업,185390.9855,449863.6945,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1999-00017,19990607,,3,폐업,2,폐업,20020420,,,,02 6921013,175.18,157883,서울특별시 강서구 화곡동 359-3번지 ,,,양지,2002-11-11 0:00,I,59:59.0,공동탕업,185583.4676,447883.6479,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1979-00001,19791001,,3,폐업,2,폐업,20010830,,,,226020931,186.26,157886,서울특별시 강서구 화곡동 398-19번지 ,,,수정,2002-06-12 0:00,I,59:59.0,공동탕업,186476.7649,448046.5444,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1993-00002,19930922,,3,폐업,2,폐업,20030514,,,,226038772,295.01,157885,서울특별시 강서구 화곡동 381-10번지 ,,,동신,2003-05-14 0:00,I,59:59.0,공동탕업,185767.419,448562.5673,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-2000-00025,20000214,,3,폐업,2,폐업,20090206,,,,226933220,339.69,157866,서울특별시 강서구 화곡동 24-490번지 ,,,수정탕,2006-12-06 0:00,I,59:59.0,공동탕업,186249.4354,449226.7967,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-2000-00034,20001114,,3,폐업,2,폐업,20070517,,,,02 6934802,520.2,157910,서울특별시 강서구 화곡동 937-14번지 ,,,헬스빌사우나,2006-12-08 0:00,I,59:59.0,공동탕업,185695.5936,447468.8365,공동탕업,7,1,6,6,,,,,2,Y,,,,,,,,,,,N
3150000,3150000-202-2000-00029,20001125,,3,폐업,2,폐업,20060526,,,,226533003,328.4,157836,서울특별시 강서구 등촌동 505-2번지 ,,,아로마사우나,2006-04-03 0:00,I,59:59.0,한증막업,187851.4158,449900.5103,한증막업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-2003-00004,20030425,,3,폐업,2,폐업,20070115,,,,226596998,"1,721.00",157930,서울특별시 강서구 등촌동 700번지 ,,,태영사우나,2006-02-27 0:00,I,59:59.0,공동탕업,186299.7427,450792.0165,공동탕업,,,,,,,,,,N,,,,,자가,,,,,,N
3150000,3150000-202-2001-00007,20011221,,3,폐업,2,폐업,20070504,,,,236630263,768.38,157807,서울특별시 강서구 가양동 1480번지 ,,,영보대중탕,2005-12-05 0:00,I,59:59.0,공동탕업,186897.1345,451243.1021,공동탕업,9,5,3,3,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-2002-00002,20020509,,3,폐업,2,폐업,20070719,,,,226654157,"3,455.15",157846,서울특별시 강서구 방화동 168-13번지 ,,,비젼24시사우나,2005-08-22 0:00,I,59:59.0,공동탕업,184033.2024,452244.7348,공동탕업,5,1,5,5,1,1,,,2,Y,,,,,,,,,,,N
3200000,3200000-202-1975-00454,19751110,,3,폐업,2,폐업,19960710,,,,02 8840547,149,151050,서울특별시 관악구 봉천동 0-0번지 ,,,금호,2001-09-29 0:00,I,59:59.0,공동탕업,,,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-1999-00016,19991018,,3,폐업,2,폐업,20070130,,,,226029084,434.28,157895,서울특별시 강서구 화곡동 29-36번지 ,,,삼송탕,2005-07-27 0:00,I,59:59.0,공동탕업,186462.0918,449438.758,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1986-00024,19861203,,3,폐업,2,폐업,20050616,,,,226622809,321.54,157812,서울특별시 강서구 공항동 55-38번지 ,,,온천,2004-02-06 0:00,I,59:59.0,공동탕업,183269.5264,450656.4874,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1992-00027,19920320,,3,폐업,2,폐업,20000816,,,,206943111,0,157928,서울특별시 강서구 화곡동 1111-7번지 ,,,아담,2001-01-09 0:00,I,59:59.0,목욕장업 기타,186834.2345,450221.1853,목욕장업 기타,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3150000,3150000-202-2002-00001,20020104,,3,폐업,2,폐업,20170730,,,,236618451,390.6,157801,서울특별시 강서구 가양동 54-8번지 지하1층 ,"서울특별시 강서구 양천로 398 (가양동,지하1층)",7573,스마일,2017-07-31 11:40,I,59:59.0,공동탕업,186288.7789,451474.7966,공동탕업,6,1,0,,1,,0,0,2,Y,0,,,,,,,,,,N
3150000,3150000-202-1991-00001,19910413,,3,폐업,2,폐업,20200625,,,,226458395,574.92,157900,"서울특별시 강서구 화곡동 831-12 외2(13,14) ","서울특별시 강서구 곰달래로49길 34 (화곡동,외2(13,14))",7738,강서대중,2020-06-25 15:34,U,40:00.0,공동탕업,187370.8389,447884.6527,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-2000-00026,20000214,,3,폐업,2,폐업,20150701,,,,226942530,811.51,157871,서울특별시 강서구 화곡동 98-60번지 ,서울특별시 강서구 까치산로4길 3 (화곡동),7722,화성대중목욕탕,2008-01-10 14:54,I,59:59.0,공동탕업,186156.5562,448925.226,공동탕업,4,1,3,3,,,,,2,Y,,,,,,,,,,,N
3150000,3150000-202-1988-00022,19880119,,3,폐업,2,폐업,20150419,,,,226515260,333.36,157836,서울특별시 강서구 등촌동 531-3번지 ,서울특별시 강서구 등촌로55길 33-8 (등촌동),7665,부영탕,2014-09-25 14:17,I,59:59.0,공동탕업,187703.7226,449757.2747,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1999-00019,19990818,,3,폐업,2,폐업,20090518,,,,226034885,307.16,157904,서울특별시 강서구 화곡동 854-1번지 ,,,삼성,2009-02-27 16:51,I,59:59.0,공동탕업,187137.6509,447456.8387,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-2008-00001,20080123,,3,폐업,2,폐업,20150602,,,,02  26632649,"2,645.58",157846,서울특별시 강서구 방화동 168-13번지 ,서울특별시 강서구 양천로26길 65 (방화동),7593,웰빙 24시 불가마 사우나,2014-08-27 14:15,I,59:59.0,공동탕업+찜질시설서비스영업,184033.2024,452244.7348,공동탕업+찜질시설서비스영업,0,0,1,3,0,0,0,0,8,Y,0,,,,임대,0,,,,,N
3150000,3150000-202-1995-00004,19950612,,3,폐업,2,폐업,20101220,,,,236642233,425.7,157862,서울특별시 강서구 염창동 259-2번지 지하2층 ,,,다화열,2010-07-22 18:15,I,59:59.0,공동탕업,189200.1477,449654.951,공동탕업,6,1,,,2,2,,,1,Y,,,,,임대,,,,,,N
3150000,3150000-202-2018-00001,20180608,,3,폐업,2,폐업,20210607,,,,02  26597766,255.5,157930,서울특별시 강서구 등촌동 673-3 윤강빌딩 7층 ,"서울특별시 강서구 강서로54길 14, 윤강빌딩 7층 (등촌동)",7591,필사우나,2021-06-17 16:31,U,40:00.0,공동탕업+찜질시설서비스영업,185728.8406,450759.4832,공동탕업+찜질시설서비스영업,0,0,7,7,0,0,0,0,1,N,0,,,,,0,0,0,0,0,N
3150000,3150000-202-2004-00001,20040109,,3,폐업,2,폐업,20070326,,,,226684603,69.1,157808,서울특별시 강서구 가양동 1481번지 가양5종합사회복지관 ,,,가양5종합사회복지관,2004-01-09 0:00,I,59:59.0,공동탕업,187084.1032,451262.6534,공동탕업,,,,,1,1,,,2,N,,,,,자가,,,,,,N
3150000,3150000-202-2000-00031,20000603,,3,폐업,2,폐업,20170410,,,,226053569,302.3,157866,서울특별시 강서구 화곡동 24-275번지 ,서울특별시 강서구 초록마을로5길 25 (화곡동),7677,백양,2017-04-10 17:45,I,59:59.0,공동탕업,186446.9579,449074.4347,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3150000,3150000-202-1992-00030,19920918,,3,폐업,2,폐업,20080619,,,,226599965,397.66,157928,서울특별시 강서구 화곡동 1116-6번지 .7 ,,,천지연사우나,2004-11-26 0:00,I,59:59.0,공동탕업,186796.7822,450156.9567,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
